"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"D9Wsu149",1.44007916783892,-8.83849801633872e-08,0.00144269446868954,0.885321558313822,0.999993275143934
"Gm6166",9.2690804396469,-1.48943227364261e-06,0.00144269131057006,0.382881238673941,0.999993275143934
"Rpp25",0.800255229222048,3.8805576249725e-10,0.00144269482076899,0.999384447449949,0.999993275143934
"Cox5a",207.148600839898,2.80555835829473e-07,0.00144268249205722,0.928073101449876,0.999993275143934
"Gm26631",0.611351932720147,-7.33676219866841e-08,0.00144269478677883,0.849612715192501,0.999993275143934
"Fam219b",12.7987457014438,1.50527980644136e-06,0.00144268948704253,0.469396900723468,0.999993275143934
"Mpi",24.3162614335771,1.82013910649954e-06,0.00144269065787254,0.337753634101576,0.999993275143934
"Scamp2",40.7359734185636,1.49664745061599e-06,0.00144268268983653,0.62391840298931,0.999993275143934
"Ulk3",8.38183572015746,-2.41790370930623e-07,0.00144269344944357,0.825048623355405,0.999993275143934
"Cplx3",0.713212288581658,-1.99034451421668e-07,0.00144269497635154,0.733154680177582,0.999993275143934
"Lman1l",5.26368019757788,-7.52397447184521e-07,0.00144269453468163,0.275280290683135,0.999993275143934
"Csk",31.1457446904939,-5.47529329847155e-07,0.0014426899016922,0.775048824590936,0.999993275143934
"Cyp1a1",0.264826825287302,-4.96678133838218e-08,0.0014426949820399,0.855945319388503,0.999993275143934
"Edc3",10.9069585967823,7.12998189023408e-07,0.00144268894224511,0.739856396755883,0.999993275143934
"Clk3",32.7573518595266,-5.52808294009048e-07,0.00144268557578745,0.830530563292226,0.999993275143934
"Arid3b",4.31150178347451,9.84340747969602e-07,0.00144269394035403,0.314108197500246,0.999993275143934
"Ubl7",43.8182356283701,-1.50878825025588e-06,0.00144268807403995,0.513431040516291,0.999993275143934
"Sema7a",34.7135173276959,2.61227477463239e-06,0.00144268733560677,0.304395857535441,0.999993275143934
"Gm17322",0.344633431092167,1.12413566810603e-07,0.00144269488582997,0.811746170703022,0.999993275143934
"Cyp11a1",755.985911243918,-5.53416058114615e-08,0.00144269131238714,0.967969463610769,0.999993275143934
"Ccdc33",1.73765305858166,-3.39790163435009e-07,0.00144269419901317,0.662789025806392,0.999993275143934
"Stra6",9.66547756690674,1.0333063894721e-06,0.00144269300300597,0.419740183476199,0.999993275143934
"Islr",5.61942971874899,-7.39754102398123e-08,0.00144269464428572,0.889527518669275,0.999993275143934
"Islr2",5.55183642002272,9.67219680351026e-08,0.00144269426894373,0.899393134725315,0.999993275143934
"1600029O15Rik",0.454532539881154,6.51952848822827e-08,0.00144269486779867,0.919826741269295,0.999993275143934
"Pml",9.4241956973224,-1.44269014870638e-07,0.00144269127082179,0.928460737256006,0.999993275143934
"Stoml1",6.81196390255086,4.04265628722582e-07,0.00144269149727401,0.800515685407305,0.999993275143934
"Loxl1",2.01061866230791,-1.00593081390084e-06,0.00144269439321033,0.204668238970839,0.999993275143934
"6030419C18Rik",0.288168178370233,1.60411701759945e-07,0.00144269501410411,0.614330865543569,0.999993275143934
"Cd276",1.00035780148391,2.21550168594442e-07,0.0014426943284983,0.764845572192612,0.999993275143934
"Nptn",110.066651279837,1.13506966200615e-06,0.00144268828137721,0.616299694437876,0.999993275143934
"Rec114",7.7468000579205,1.44342451043556e-07,0.00144269253294819,0.916642486875964,0.999993275143934
"Hcn4",19.3902814138657,5.66853616180625e-07,0.00144269329209843,0.620920308240846,0.999993275143934
"Neo1",15.9849157568051,3.9969592152524e-07,0.00144269129762321,0.807328340771503,0.999993275143934
"Gm7589",0.726505280422637,3.9003628523282e-07,0.00144269487477022,0.368546177680763,0.999993275143934
"Adpgk",15.4292761956308,5.63113604188705e-07,0.00144268892387697,0.791072040901217,0.999993275143934
"Bbs4",4.0544220977422,-6.51802074126079e-07,0.00144269285861694,0.605674932853437,0.999993275143934
"Arih1",39.5566847215197,1.38495907460219e-06,0.00144268421877506,0.628059301719713,0.999993275143934
"Rps11-ps1",6.22899398214758,1.12545669192482e-07,0.00144269225447652,0.940348109428851,0.999993275143934
"Tmem202",12.6794518902791,-6.86347178358802e-07,0.00144269357390751,0.518044342363704,0.999993275143934
"Hexa",197.71329755238,-2.91530343691714e-07,0.00144269037935219,0.870154877033021,0.999993275143934
"Parp6",7.53365630812636,2.63835443743517e-07,0.00144269080012445,0.880840351138873,0.999993275143934
"Pkm",554.419161985202,1.87887775962218e-06,0.00144266809950763,0.675562046434553,0.999993275143934
"AC160637.1",2.86658890801152,1.53815469354541e-07,0.00144269341167734,0.887491865812149,0.999993275143934
"Gramd2",6.09862914973429,3.09991518884159e-07,0.00144269350502712,0.775822229166134,0.999993275143934
"Senp8",2.82723778221664,1.06135666312614e-06,0.00144269384008364,0.300405751123857,0.999993275143934
"Myo9a",14.7679959573847,2.21477483106009e-06,0.00144269049561437,0.265406544395439,0.999993275143934
"Thsd4",9.12642437481224,-2.7610031452311e-07,0.00144269392631452,0.755878332189191,0.999993275143934
"Lrrc49",5.8354107366128,-9.91719772372921e-07,0.00144269196758751,0.521339780017307,0.999993275143934
"B930082K07Rik",0.32622619214089,-4.46657928325435e-08,0.00144269494766846,0.862687119514534,0.999993275143934
"Larp6",3.79764717752587,-7.77736733925862e-07,0.00144269346110005,0.476247991880716,0.999993275143934
"Uaca",25.7596660559706,5.0991818995752e-07,0.00144268926933562,0.807275318799178,0.999993275143934
"I730028E13Rik",0.337301673973611,-9.66372182182847e-08,0.00144269496058361,0.786909405978287,0.999993275143934
"Tle3",55.7220918985709,4.46007046416609e-07,0.00144268776764151,0.848122241523258,0.999993275143934
"Rplp1",1032.76428598549,8.91419954336631e-07,0.00144268166968259,0.778255504530344,0.999993275143934
"Kif23",8.45815922069196,-2.14449738390197e-08,0.0014426928739657,0.986314188534119,0.999993275143934
"Paqr5",0.621202058578039,-4.14830811166932e-07,0.00144269466565365,0.483605369855448,0.999993275143934
"Glce",6.70179524222348,1.20531140789191e-07,0.00144269270057734,0.929459390840628,0.999993275143934
"Anp32a",49.3271428726562,-1.62894422710488e-06,0.00144269092752906,0.370313631785259,0.999993275143934
"Coro2b",7.17922938798993,-2.96994828507553e-07,0.00144269419837977,0.708232839760911,0.999993275143934
"Itga11",1.15211019612551,-6.32806201424196e-07,0.00144269463766033,0.273856855661906,0.999993275143934
"Fem1b",26.2880600577323,1.51910760402463e-06,0.00144268864023373,0.497157731776748,0.999993275143934
"Gm26609",0.381376057733121,-1.14520704618375e-07,0.00144269487363851,0.785213555972344,0.999993275143934
"Cln6",23.0897846618545,2.37692007144629e-06,0.00144268848814906,0.309013385060348,0.999993275143934
"Gm10653",0.321111453459233,-3.32737490438467e-08,0.00144269502132976,0.968484946235811,0.999993275143934
"Calml4",4.30930926918396,-1.32330224592864e-06,0.00144269403099008,0.184093131800567,0.999993275143934
"Pias1",33.7721053959607,4.37934517869065e-06,0.00144268649991933,0.135741973029266,0.999993275143934
"Map2k5",12.8526528118099,5.72139293210615e-07,0.00144268837192326,0.7980508959486,0.999993275143934
"2300009A05Rik",4.42241630726189,-1.25879267120102e-06,0.00144269344556634,0.281843841204988,0.999993275143934
"Aagab",9.09544179266732,1.12803048657412e-06,0.00144269075676467,0.529375065804737,0.999993275143934
"Smad3",5.362406835383,1.47512840807077e-08,0.00144269300923861,0.991535379764526,0.999993275143934
"Gm18541",0.439973035398074,1.79580457350607e-07,0.00144269490257932,0.635663618174454,0.999993275143934
"Gm36033",0.6747725464491,-5.10825359853216e-07,0.0014426948051083,0.303351749206969,0.999993275143934
"Smad6",13.5517381090601,4.01669640064415e-08,0.00144269159311668,0.981794162733958,0.999993275143934
"Zwilch",7.96480812469192,5.33056137462953e-07,0.00144269206656068,0.72051976362068,0.999993275143934
"Rpl4",773.886900162758,-8.21263445023319e-08,0.00144267265865007,0.981308169223163,0.999993275143934
"S0pc5",46.7770105622044,-3.18913789186824e-06,0.0014426849954962,0.274967896410119,0.999993275143934
"Map2k1",38.6254185107655,3.33328872558341e-06,0.00144268629029403,0.234661799916719,0.999993275143934
"Gm48855",2.91842955133506,8.35819825060878e-07,0.00144269339206278,0.460175125250341,0.999993275143934
"Uchl4",1.10852490788805,-6.83019601447264e-08,0.00144269428889542,0.925885509434241,0.999993275143934
"Tipin",29.8992569352446,1.5197001913541e-06,0.00144269116971747,0.392387775497735,0.999993275143934
"Gm24289",1.59249651705931,-4.67414101682736e-07,0.001442694449957,0.482187256520893,0.999993275143934
"Dis3l",3.7763205440238,-3.88117629587985e-07,0.00144269251120781,0.776723767290874,0.999993275143934
"Rab11a",108.20192226871,-6.76515625384842e-07,0.00144267972098277,0.837801345024241,0.999993275143934
"Dennd4a",14.4638980517311,-6.9488867233633e-07,0.00144269045452829,0.701209578247206,0.999993275143934
"Ints14",13.9897476386372,-3.91631420438975e-07,0.00144268993062138,0.837880150930831,0.999993275143934
"Hacd3",19.438231903226,2.1800615445967e-07,0.00144268722240546,0.928941191300834,0.999993275143934
"Dpp8",17.4480152196343,-1.30517922769196e-07,0.00144268680724086,0.955857130520817,0.999993275143934
"Igdcc4",1.56540225572208,-1.98429215226989e-07,0.00144269430254313,0.789730753906614,0.999993275143934
"Igdcc3",2.3186118641979,2.79749965904872e-07,0.00144269441861016,0.677482456883367,0.999993275143934
"Parp16",5.28277740272915,-1.45601262561103e-07,0.00144269215252744,0.916212006784458,0.999993275143934
"Rnu5g",0.579538058608408,3.49613195927136e-07,0.0014426948314047,0.457233255917218,0.999993275143934
"Clpx",23.500766507731,1.47783544999242e-06,0.00144268961923215,0.473145996997934,0.999993275143934
"Pdcd7",5.66861698121598,1.01171130807398e-06,0.00144269208697242,0.505511708033591,0.999993275143934
"Kbtbd13",0.350702403008368,-2.06158436159764e-07,0.00144269498384476,0.750035000079307,0.999993275143934
"Rasl12",1.48657638281177,1.09106343240653e-07,0.00144269417066927,0.89926089532261,0.999993275143934
"Mtfmt",9.71497419731939,-3.39709723213741e-07,0.00144268981673046,0.859671120435307,0.999993275143934
"Spg21",37.4991047836203,-1.42568833155096e-06,0.00144267973201001,0.671787992168694,0.999993275143934
"Ankdd1a",0.424227238391804,1.81369097701614e-08,0.00144269491350718,0.908639266491881,0.999993275143934
"Gm17749",1.96949519587757,2.12106164127893e-07,0.00144269449743225,0.737596739201547,0.999993275143934
"Plekho2",47.6604941791384,-4.43554835325093e-07,0.00144269134380678,0.784442682583204,0.999993275143934
"Pif1",3.37885179488991,-2.34392742829618e-07,0.00144269343419309,0.824707676040481,0.999993275143934
"Rbpms2",2.64909867025187,-4.25863712271712e-07,0.00144269377771142,0.657463701303848,0.999993275143934
"Oaz2",59.4499878278094,-1.18109533474023e-07,0.00144268235074718,0.966755784136208,0.999993275143934
"Zfp609",7.71646613890865,-9.39308173646077e-07,0.00144269055742024,0.60718771736667,0.999993275143934
"Trip4",17.5154718980765,-3.55346720996098e-07,0.00144268736082375,0.878361329479643,0.999993275143934
"Gm16073",4.88066151777673,-3.47954198759477e-08,0.0014426922145696,0.977102513605495,0.999993275143934
"Pclaf",31.8998433891775,1.71280410634538e-07,0.00144269316204597,0.885680411095431,0.999993275143934
"Csnk1g1",12.9058800315039,1.98359219531924e-06,0.00144268877345841,0.382653552670685,0.999993275143934
"Ppib",446.752813829159,-1.21899013589953e-07,0.00144268562188752,0.959763639778172,0.999993275143934
"Snx22",6.11404446277285,5.07834732126438e-08,0.00144269379017504,0.961110359152076,0.999993275143934
"Snx1",137.159772768027,-3.08558747203323e-06,0.00144268330883972,0.320358114301482,0.999993275143934
"Fam96a",78.2133311614112,-1.43565302182192e-06,0.00144268094666348,0.656080673355254,0.999993275143934
"Dapk2",5.92487265794147,-1.08494372747466e-06,0.00144269227889512,0.457726981152734,0.999993275143934
"Herc1",34.7067450908046,2.81336401655208e-06,0.00144268534886252,0.32455661346601,0.999993275143934
"Usp3",13.3713374688969,1.21870871579958e-06,0.00144268872500574,0.581019709232706,0.999993275143934
"Gm15563",0.318938425341822,-9.59021856817632e-09,0.00144269495070676,0.964063256054405,0.999993275143934
"Car12",1.10987089329821,1.27261984006521e-07,0.00144269480256154,0.872005468413754,0.999993275143934
"Aph1b",7.74137661053724,-9.075338733273e-07,0.00144269056503056,0.618250149528161,0.999993275143934
"Ppp1r2-ps4",0.600460762083629,4.67145845533705e-07,0.00144269475549568,0.392261041192825,0.999993275143934
"Aph1c",23.5037497030065,5.52870551762171e-07,0.00144268969920353,0.782493778661812,0.999993275143934
"Rab8b",33.1684552466498,2.67498966286805e-06,0.00144268650904617,0.317931738800513,0.999993275143934
"Rps27l",276.259724771385,1.10185338175476e-06,0.00144267884545412,0.750994861262997,0.999993275143934
"Lactb",14.7536995740405,1.63963346796911e-06,0.00144268919883826,0.445812267335939,0.999993275143934
"Tpm1",218.706522342,1.81535660573129e-06,0.00144268754964392,0.455545751838958,0.999993275143934
"Gm10646",0.73621204718071,7.16098726963572e-09,0.00144269471672439,0.972386572101787,0.999993275143934
"Tln2",5.78172421904549,1.712709944397e-07,0.00144269251206402,0.902582173351834,0.999993275143934
"C2cd4a",0.278906176253412,-1.14532480993209e-07,0.00144269497449769,0.67458837777928,0.999993275143934
"Vps13c",8.5801394647809,9.90889702577832e-07,0.00144269101953857,0.574560756040772,0.999993275143934
"Rora",5.76274862531862,6.03985282439613e-07,0.00144269126874718,0.721438271553566,0.999993275143934
"Ice2",4.2645632720837,-2.30818301020213e-07,0.00144269306832294,0.846773088926981,0.999993275143934
"Anxa2",613.466199366491,-5.03061550923134e-07,0.00144268705459108,0.83120682336714,0.999993275143934
"Gm16144",2.53616656275542,6.08176006698628e-07,0.00144269329764062,0.604179338402183,0.999993275143934
"Bnip2",67.2438079155748,2.29505400239228e-06,0.00144267943647696,0.509829852303504,0.999993275143934
"Gtf2a2",53.8590255054182,4.34328312676259e-07,0.00144268241855612,0.88808498524452,0.999993275143934
"Gcnt3",0.608180373276342,2.05931347308489e-07,0.00144269487244599,0.616456028059691,0.999993275143934
"Myo1e",26.4483664308555,-1.60067260475984e-07,0.00144268576074444,0.948033680810786,0.999993275143934
"Ccnb2",17.0819292222679,5.915150098773e-07,0.00144269334100941,0.603473751319366,0.999993275143934
"Rnf111",18.195057137682,-8.95119844715005e-07,0.00144268829587527,0.684739596960998,0.999993275143934
"Sltm",36.3826152270796,1.30900091485585e-06,0.00144268134010533,0.682790880905439,0.999993275143934
"Mindy2",37.9971961749077,-1.78459485606054e-06,0.00144268678718271,0.476942134173763,0.999993275143934
"Adam10",71.0756535688804,3.82299128797486e-06,0.00144268232238965,0.251606823350243,0.999993275143934
"Lipc",0.814065474404139,-1.18126135644287e-07,0.00144269458094908,0.83930977932553,0.999993275143934
"Gm3436",1.59171160613761,-1.69669393263118e-07,0.00144269395718044,0.848878777299075,0.999993275143934
"Aqp9",0.535935998191649,-2.21950288718023e-07,0.00144269491977558,0.549337391726722,0.999993275143934
"Aldh1a2",8.66349888084011,-8.43681570257285e-07,0.00144269444539225,0.253800786438901,0.999993275143934
"Polr2m",59.2468116643237,3.02096325648607e-07,0.0014426812729368,0.925774350010193,0.999993275143934
"Myzap",9.08427905738788,4.14434694955411e-07,0.00144269213565712,0.776122919008031,0.999993275143934
"Cgnl1",35.4629016511874,1.44918012785002e-06,0.00144268837036781,0.522719525438962,0.999993275143934
"Gm37660",0.467300193741229,4.35994575486365e-07,0.00144269494268428,0.285678021976392,0.999993275143934
"Tcf12",25.6348232088674,1.98751154920353e-06,0.00144268782304601,0.412084697646181,0.999993275143934
"Gm38057",0.624795757496463,-3.43210968913072e-07,0.00144269495508272,0.464083145811544,0.999993275143934
"Gm18821",0.76295820851933,-1.77731558580261e-07,0.00144269470108326,0.718064384158714,0.999993275143934
"Gm37879",0.860555521718815,-8.35053719976619e-08,0.00144269442521711,0.906716895805155,0.999993275143934
"A430027C01Rik",0.913331416546112,-1.83583435261094e-09,0.00144269447599848,0.97200886033345,0.999993275143934
"Gm37137",0.474999006092727,7.13144298888181e-09,0.00144269474638881,0.976482912574997,0.999993275143934
"Rpl15-ps2",26.4552497809668,1.05755650591954e-06,0.00144269139682226,0.526893096554615,0.999993275143934
"Uba52-ps",12.5522284436881,1.375460212988e-06,0.00144269273015654,0.314639372044646,0.999993275143934
"Zfp280d",11.7757958251924,-7.2976350105917e-07,0.00144268816903156,0.743356960552686,0.999993275143934
"Gm19353",0.924038770382248,5.86448923633304e-08,0.00144269454995704,0.940681536239426,0.999993275143934
"Gm17828",3.40050494024609,-5.34249600637903e-07,0.00144269352588576,0.611631885303281,0.999993275143934
"Mns1",3.78234793620786,-7.60363771821685e-07,0.00144269356363573,0.483358849296551,0.999993275143934
"Tex9",4.12225567886891,1.02965278216361e-07,0.00144269345003987,0.925831021643577,0.999993275143934
"Rfx7",8.71819474386727,8.82041068050161e-07,0.00144269117448552,0.608944573553954,0.999993275143934
"Gm19427",0.324673217396703,3.86477318816343e-08,0.00144269492483167,0.977814542004578,0.999993275143934
"Gm37105",1.10821752733844,-2.44103989746542e-07,0.00144269442644088,0.705918277434012,0.999993275143934
"Gm27241",1.15419556112054,-2.26462151773153e-07,0.00144269423439893,0.768220755078387,0.999993275143934
"Nedd4",185.913366667928,4.65662946056982e-07,0.00144268724492173,0.847880090265036,0.999993275143934
"A530064N14Rik",0.494195351923862,-4.08781410306609e-07,0.00144269486087857,0.322331523416013,0.999993275143934
"Gm7265",3.29123729375773,-2.84966623122168e-07,0.00144269359240814,0.777663950343765,0.999993275143934
"Gm36936",2.22473271850392,1.2796567504274e-07,0.00144269367132716,0.897745095440363,0.999993275143934
"Prtg",11.1533210702131,5.28198122320762e-07,0.00144269416049868,0.52632478755186,0.999993275143934
"A730062M13Rik",0.552844873424127,-2.02145407353565e-07,0.00144269479902289,0.670539073703598,0.999993275143934
"Gm37234",0.876358594077709,3.03150350783585e-07,0.00144269462530289,0.583065046045018,0.999993275143934
"Pygo1",0.913576240886068,-7.27712994261233e-07,0.00144269486999879,0.177400077934423,0.999993275143934
"Ccpg1os",5.41187654062089,-1.4240925690195e-06,0.00144269272633212,0.306925409758815,0.999993275143934
"Ccpg1",7.95317251629496,-2.76467750180385e-07,0.00144269080907523,0.873996661960655,0.999993275143934
"Pigb",4.53811551469882,-3.52428571205225e-07,0.00144269228890057,0.801989884606071,0.999993275143934
"2310009A05Rik",13.8189049363594,5.57199232717517e-08,0.00144268853111283,0.981302396777124,0.999993275143934
"Rab27a",6.69721125521061,-3.03984617588733e-07,0.00144269353528991,0.763867652738361,0.999993275143934
"Rsl24d1",22.9243935936358,1.36449313391851e-06,0.00144268849329363,0.544433801943727,0.999993275143934
"Fam214a",12.8211094193364,-2.5876212178988e-06,0.00144268892422016,0.255026044411064,0.999993275143934
"Arpp19",127.541700517737,1.56653203629523e-07,0.00144267753852252,0.967211038246123,0.999993275143934
"Myo5a",41.564845204916,-8.41161751109214e-07,0.00144269093581041,0.628032628288779,0.999993275143934
"Myo5c",0.312894735116838,-9.76770823550854e-08,0.00144269494173359,0.886502074542737,0.999993275143934
"Gnb5",5.15843292512364,-2.23264811349497e-07,0.00144269314060251,0.846184401693481,0.999993275143934
"Gm19531",0.259064967949351,-4.93527153346512e-08,0.00144269494575055,0.907685178217656,0.999993275143934
"Mapk6",40.3526984267196,1.50094732443906e-06,0.00144268827399472,0.513127232885616,0.999993275143934
"Leo1",21.2794107657405,4.7050054184714e-08,0.00144268970547262,0.984302455079051,0.999993275143934
"Tmod3",47.2070235084663,6.21893418439891e-07,0.00144268532837499,0.817554655782432,0.999993275143934
"Gm48789",2.88929408067615,1.74955014744463e-07,0.00144269417821823,0.825069630275894,0.999993275143934
"Tmod2",1.29969707719521,-3.80802278963286e-07,0.00144269476298282,0.461307584737106,0.999993275143934
"Lysmd2",4.49677512468377,5.15108166641206e-07,0.00144269330557262,0.656018110772227,0.999993275143934
"Fam83b",0.910268058344151,4.27053722953189e-07,0.00144269483837692,0.334438332004029,0.999993275143934
"Lrrc1",8.85079524631604,1.11561184120193e-06,0.00144269145529053,0.504352337297292,0.999993275143934
"Gclc",27.6980716427022,4.63079212282165e-07,0.00144268627313842,0.857010058346704,0.999993275143934
"Elovl5",52.5124715766693,2.06055055890572e-06,0.0014426854119412,0.454308149149876,0.999993275143934
"Gcm1",1.4472794489623,2.37384448982472e-07,0.00144269474244015,0.611416394898659,0.999993275143934
"Fbxo9",11.0363631919004,1.81304499132737e-06,0.00144269109961451,0.320632077468542,0.999993275143934
"Ick",6.03091382745161,4.56058553197097e-07,0.00144269195265522,0.764233163436899,0.999993275143934
"Rn7sk",8.26836257757025,-1.24577661530678e-06,0.00144269129169443,0.463965925649879,0.999993275143934
"C920006O11Rik",0.854614869377236,-4.65894714547759e-07,0.00144269491905346,0.355298924279105,0.999993275143934
"Gsta4",2.14728879647973,-3.16827542834697e-08,0.00144269437747817,0.967028020889739,0.999993275143934
"Dppa5a",1.06000861593197,2.41859556746654e-07,0.00144269480074986,0.575136611247333,0.999993275143934
"Ooep",0.303398534901308,1.77800828550124e-07,0.00144269497976986,0.701790322897694,0.999993275143934
"Mb21d1",1.41041812134847,1.76246621527038e-07,0.00144269455952507,0.76680739819844,0.999993275143934
"Mto1",9.93856089795226,1.68593966494829e-06,0.00144269112106616,0.353332523086285,0.999993275143934
"Eef1a1",1692.19979777936,-6.24117604808142e-08,0.00144267017023826,0.985751993801303,0.999993275143934
"Slc17a5",19.0543890879803,-2.04891137126679e-07,0.00144269015131735,0.911246553630329,0.999993275143934
"Cd109",35.0437465215258,2.66199281872081e-07,0.00144269131382052,0.87481605576333,0.999993275143934
"Gm8116",2.17738328583906,-8.50107155676643e-08,0.0014426938803718,0.921726415132759,0.999993275143934
"Aldoa-ps4",1.40034306982706,2.02851191575541e-07,0.00144269430730842,0.777978762454062,0.999993275143934
"Col12a1",12.9170598799809,9.49271683886501e-08,0.00144268920321025,0.966343374494823,0.999993275143934
"4930562D21Rik",0.551762603461098,-4.13945798162784e-08,0.00144269486059941,0.919275216487029,0.999993275143934
"Cox7a2",280.633500283992,1.66887319703822e-07,0.00144268215155368,0.95874913117353,0.999993275143934
"Tmem30a",75.4376882050461,1.11543434419159e-06,0.00144268052408281,0.734287003617707,0.999993275143934
"Filip1",8.43209959387314,-5.47893298986151e-07,0.00144269256649578,0.685916479112994,0.999993275143934
"Senp6",27.7963854561442,-3.82401796354089e-07,0.00144268380183329,0.891941475907721,0.999993275143934
"Myo6",24.033572197121,-1.94798506243361e-07,0.00144268921634498,0.923722737612555,0.999993275143934
"Htr1b",0.522472540243833,-1.51280885227308e-09,0.00144269502151524,0.965299775421347,0.999993275143934
"Gm9531",14.163579185749,1.12202229273474e-06,0.00144269089943441,0.533665496509323,0.999993275143934
"Irak1bp1",4.40495270369784,-9.9230431495707e-07,0.00144269337217139,0.376949889008338,0.999993275143934
"Phip",30.2066464133384,6.16924337010414e-07,0.00144268677167061,0.804533313492342,0.999993275143934
"Hmgn3",12.9960531476317,-5.02541422358431e-07,0.00144269251690643,0.709824800313198,0.999993275143934
"Lca5",1.06955103567828,6.28233334237104e-07,0.00144269451571368,0.354646551365742,0.999993275143934
"Rps27a-ps2",17.9407659341283,1.04176181084166e-06,0.0014426905292749,0.578213511881006,0.999993275143934
"Sh3bgrl2",20.6125965463864,9.459836095236e-07,0.00144269192227638,0.543149862072056,0.999993275143934
"Elovl4",0.310360782376905,8.12441368406841e-08,0.00144269494772686,0.838301176758835,0.999993275143934
"Ttk",3.9157457969343,3.91779128977489e-07,0.00144269344648625,0.726111414134719,0.999993275143934
"Bckdhb",4.55619432325817,-4.00036384144663e-07,0.00144269254296432,0.769312443308284,0.999993275143934
"Gm8226",74.3497362178229,9.36009598195576e-07,0.00144268833697704,0.67820630949442,0.999993275143934
"Fam46a",41.1487667537267,-7.51499542345116e-07,0.00144269234379874,0.595071184075615,0.999993275143934
"Ibtk",21.8860105788158,-3.07291763207566e-07,0.00144268651453701,0.900520306096325,0.999993275143934
"4933431K14Rik",0.323218339964427,4.24475288067576e-08,0.0014426948850768,0.93071818794,0.999993275143934
"Gm5619",3.17601049528722,1.03898201528798e-06,0.00144269341566896,0.366902617412321,0.999993275143934
"Tpbg",2.50511550521434,-2.88670868227176e-07,0.0014426945175922,0.64638942412123,0.999993275143934
"Ube2cbp",0.794113283302,-5.27786740830544e-08,0.00144269468165324,0.967311696424751,0.999993275143934
"Dopey1",10.6812763154983,2.82718338706722e-07,0.00144269095040529,0.872504808723505,0.999993275143934
"Pgm3",13.8002716668017,-8.67922805983079e-07,0.00144268911166319,0.679599410108355,0.999993275143934
"Rwdd2a",1.28404715637174,-3.85000050646122e-08,0.00144269402894492,0.96092798773655,0.999993275143934
"Me1",37.8562518420222,-4.12959667001577e-08,0.00144268503230466,0.984974553522513,0.999993275143934
"A330041J22Rik",0.314105736513513,7.5926774874982e-08,0.00144269485957993,0.888765131208249,0.999993275143934
"Prss35",20.1044408636852,-1.28463094546693e-06,0.00144269300912314,0.322661410299022,0.999993275143934
"S0p91",1.38991379947593,3.75082300200173e-07,0.00144269469797427,0.49625492706152,0.999993275143934
"Cyb5r4",21.0300036020848,8.43062558772903e-07,0.00144268557391647,0.749851363978235,0.999993275143934
"Cep162",6.29063893659599,2.54907786228252e-06,0.00144269255222108,0.117497142235256,0.999993275143934
"Nt5e",10.7405710662724,3.72972293287963e-07,0.001442692144884,0.797672994979054,0.999993275143934
"Snx14",12.6785024792809,2.95179437714918e-07,0.00144268804354667,0.898731102933748,0.999993275143934
"Gm10163",1.59322231422487,2.41608710597866e-07,0.00144269433504529,0.746703668191812,0.999993275143934
"Gm28229",1.43670903829357,-1.07194497266878e-07,0.00144269451191375,0.859511233990294,0.999993275143934
"Syncrip",41.9567213631876,2.67597509469365e-06,0.00144268708011837,0.305570518172383,0.999993275143934
"Snhg5",18.7119622431526,-6.36589300537678e-08,0.00144269115139807,0.967139606080824,0.999993275143934
"Zfp949",5.96277507471573,-9.00271302474265e-07,0.00144269208000142,0.541202027428793,0.999993275143934
"Gm26461",158.512748924327,-7.19244705323038e-08,0.00144269258221789,0.953606156109989,0.999993275143934
"Mthfsl",25.5082967052973,-1.56716723894105e-06,0.00144268930707701,0.458293185267527,0.999993275143934
"Bcl2a1d",2.6161788394929,-1.6680011099219e-07,0.00144269424369824,0.819760444987728,0.999993275143934
"Gm29562",0.736205727045785,3.03253479432888e-07,0.00144269470497667,0.544793297160748,0.999993275143934
"9330159M07Rik",0.962261761646231,-2.25864794366079e-07,0.00144269444668992,0.727324747973523,0.999993275143934
"Bcl2a1a",1.54216683691141,-8.95205842339576e-07,0.00144269453125397,0.189989894582796,0.999993275143934
"Bcl2a1b",1.73222616344921,-3.74072717324349e-07,0.00144269400591419,0.668977769745775,0.999993275143934
"Mthfs",21.0934094792808,-1.74455941010783e-06,0.0014426893135233,0.406444279647529,0.999993275143934
"AF529169",3.49573171374892,-3.92469888437491e-07,0.00144269430486626,0.599380024489731,0.999993275143934
"Tmed3",145.494638970775,-1.15750617744656e-06,0.00144268997941391,0.55145171174057,0.999993275143934
"Ctsh",18.4097575468977,-7.72840144451858e-07,0.00144269064243301,0.66321074815462,0.999993275143934
"Morf4l1",120.503984846084,4.70356821119056e-07,0.00144267896167163,0.892920416696548,0.999993275143934
"Gm26882",0.617129531195932,-1.45985772102451e-07,0.00144269472857205,0.760676930994904,0.999993275143934
"Gm6223",0.694349898884003,-1.71687871161303e-07,0.00144269458186124,0.772914570245915,0.999993275143934
"Adamts7",3.98417414222484,6.73807755945079e-07,0.00144269375728183,0.501994329783775,0.999993275143934
"Tbc1d2b",5.67657176279381,-2.20483192789235e-07,0.001442693362539,0.837208766571015,0.999993275143934
"Gm16200",2.75556879584352,-9.63970070240521e-07,0.00144269381118264,0.343238576884517,0.999993275143934
